AssemblyConfigName,Component,ConfigName,FeatureName,FeatureType,DimFullName,Value_mm,Value_in,Tolerance_Type,IsDriven,IsLinked,IsGlobalVar,EquationOrComment
Default,mouthpiece-3,Default,Sketch2,ProfileFeature,mouthpiece_outer_diameter@Sketch2@mouthpiece.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,Sketch2,ProfileFeature,mouthpiece_inner_diameter@Sketch2@mouthpiece.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,Chamfer1,Chamfer,size@Chamfer1@mouthpiece.Part,1.2700,0.0500,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,Chamfer1,Chamfer,angle@Chamfer1@mouthpiece.Part,785.3982,30.9212,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,Sketch3,ProfileFeature,mouthpiece_curved_cut@Sketch3@mouthpiece.Part,21.4548,0.8447,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,curved_cut,ICE,mouthpiece_curved_cut@Sketch3@mouthpiece.Part,21.4548,0.8447,N/A,FALSE,FALSE,FALSE,
Default,mouthpiece-3,Default,Sketch3,ProfileFeature,mouthpiece_curved_cut@Sketch3@mouthpiece.Part,21.4548,0.8447,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch1,ProfileFeature,flue_plug_width@Sketch1@G2FujaraFluePlug.Part,12.6238,0.4970,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch1,ProfileFeature,flue_plug_length@Sketch1@G2FujaraFluePlug.Part,53.9750,2.1250,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,blank,Extrusion,thickness@blank@G2FujaraFluePlug.Part,5.0800,0.2000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,blank,Extrusion,flue_plug_width@Sketch1@G2FujaraFluePlug.Part,12.6238,0.4970,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,blank,Extrusion,flue_plug_length@Sketch1@G2FujaraFluePlug.Part,53.9750,2.1250,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch1,ProfileFeature,flue_plug_width@Sketch1@G2FujaraFluePlug.Part,12.6238,0.4970,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch1,ProfileFeature,flue_plug_length@Sketch1@G2FujaraFluePlug.Part,53.9750,2.1250,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch2,ProfileFeature,slot_radius@Sketch2@G2FujaraFluePlug.Part,5.0800,0.2000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch2,ProfileFeature,slot_location@Sketch2@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,slot,ICE,flue_height@slot@G2FujaraFluePlug.Part,1.0160,0.0400,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,slot,ICE,slot_radius@Sketch2@G2FujaraFluePlug.Part,5.0800,0.2000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,slot,ICE,slot_location@Sketch2@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch2,ProfileFeature,slot_radius@Sketch2@G2FujaraFluePlug.Part,5.0800,0.2000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch2,ProfileFeature,slot_location@Sketch2@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch3,ProfileFeature,airway_passage@Sketch3@G2FujaraFluePlug.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch3,ProfileFeature,D1@Sketch3@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,TRUE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,through_hole,ICE,airway_passage@Sketch3@G2FujaraFluePlug.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,through_hole,ICE,D1@Sketch3@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,TRUE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch3,ProfileFeature,airway_passage@Sketch3@G2FujaraFluePlug.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch3,ProfileFeature,D1@Sketch3@G2FujaraFluePlug.Part,22.2250,0.8750,N/A,TRUE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Fillet1,Fillet,radius@Fillet1@G2FujaraFluePlug.Part,0.3810,0.0150,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Move Face1,MoveFace,D1@Move Face1@G2FujaraFluePlug.Part,11.9888,0.4720,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Plane1,RefPlane,D1@Plane1@G2FujaraFluePlug.Part,27.9400,1.1000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch9,ProfileFeature,D1@Plane1@G2FujaraFluePlug.Part,27.9400,1.1000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch9,ProfileFeature,D1@Sketch9@G2FujaraFluePlug.Part,0.2540,0.0100,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Cut-Sweep1,SweepCut,D1@Plane1@G2FujaraFluePlug.Part,27.9400,1.1000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Cut-Sweep1,SweepCut,D1@Sketch9@G2FujaraFluePlug.Part,0.2540,0.0100,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch9,ProfileFeature,D1@Plane1@G2FujaraFluePlug.Part,27.9400,1.1000,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Sketch9,ProfileFeature,D1@Sketch9@G2FujaraFluePlug.Part,0.2540,0.0100,N/A,FALSE,FALSE,FALSE,
Default,G2FujaraFluePlug-1,CNC_Flue1,Fillet2,Fillet,D1@Fillet2@G2FujaraFluePlug.Part,0.2540,0.0100,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch1,ProfileFeature,blank_length@Sketch1@G2Fujara_MouthpieceBottom.Part,735.5840,28.9600,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch1,ProfileFeature,blank_width@Sketch1@G2Fujara_MouthpieceBottom.Part,38.1000,1.5000,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,wood block,Extrusion,thickness@wood block@G2Fujara_MouthpieceBottom.Part,19.0500,0.7500,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,wood block,Extrusion,blank_length@Sketch1@G2Fujara_MouthpieceBottom.Part,735.5840,28.9600,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,wood block,Extrusion,blank_width@Sketch1@G2Fujara_MouthpieceBottom.Part,38.1000,1.5000,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch1,ProfileFeature,blank_length@Sketch1@G2Fujara_MouthpieceBottom.Part,735.5840,28.9600,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch1,ProfileFeature,blank_width@Sketch1@G2Fujara_MouthpieceBottom.Part,38.1000,1.5000,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch2,ProfileFeature,inner_diameter@Sketch2@G2Fujara_MouthpieceBottom.Part,15.9512,0.6280,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,inner bore,ICE,inner_diameter@Sketch2@G2Fujara_MouthpieceBottom.Part,15.9512,0.6280,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch2,ProfileFeature,inner_diameter@Sketch2@G2Fujara_MouthpieceBottom.Part,15.9512,0.6280,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch3,ProfileFeature,mouthpiece_through_hole@Sketch3@G2Fujara_MouthpieceBottom.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch3,ProfileFeature,mouthpiece_location@Sketch3@G2Fujara_MouthpieceBottom.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,mouthpiece through hole,ICE,mouthpiece_through_hole@Sketch3@G2Fujara_MouthpieceBottom.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,mouthpiece through hole,ICE,mouthpiece_location@Sketch3@G2Fujara_MouthpieceBottom.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch3,ProfileFeature,mouthpiece_through_hole@Sketch3@G2Fujara_MouthpieceBottom.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch3,ProfileFeature,mouthpiece_location@Sketch3@G2Fujara_MouthpieceBottom.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch5,ProfileFeature,tube_diameter@Sketch5@G2Fujara_MouthpieceBottom.Part,16.2560,0.6400,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,counterbore,ICE,depth@counterbore@G2Fujara_MouthpieceBottom.Part,8.8900,0.3500,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,counterbore,ICE,tube_diameter@Sketch5@G2Fujara_MouthpieceBottom.Part,16.2560,0.6400,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch5,ProfileFeature,tube_diameter@Sketch5@G2Fujara_MouthpieceBottom.Part,16.2560,0.6400,N/A,FALSE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch4,ProfileFeature,outer_diameter@Sketch4@G2Fujara_MouthpieceBottom.Part,28.5750,1.1250,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,outer diameter,ICE,outer_diameter@Sketch4@G2Fujara_MouthpieceBottom.Part,28.5750,1.1250,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,Sketch4,ProfileFeature,outer_diameter@Sketch4@G2Fujara_MouthpieceBottom.Part,28.5750,1.1250,N/A,TRUE,FALSE,FALSE,
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 0],Equation,,,,,,,TRUE,"""g_mp_block_OD""= 28.575mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 1],Equation,,,,,,,TRUE,"""g_mp_block_ID""= 15.875mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 2],Equation,,,,,,,TRUE,"""g_mp_block_L_blank""= 735.584mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 3],Equation,,,,,,,TRUE,"""g_mp_block_blank_W""= 38.1mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 4],Equation,,,,,,,TRUE,"""g_mp_tube_OD""= 15.875mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 5],Equation,,,,,,,TRUE,"""g_thru_passage_OD""= 12.7mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 6],Equation,,,,,,,TRUE,"""c_glue_gap""= 0.0762mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 7],Equation,,,,,,,TRUE,"""g_slip_fit""= 0.381mm"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 8],Equation,,,,,,,FALSE,"""thickness@wood block""= ""g_mp_block_blank_W"" / 2"
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 9],Equation,,,,,,,FALSE,"""blank_length@Sketch1""= ""g_mp_block_L_blank"""
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 10],Equation,,,,,,,FALSE,"""blank_width@Sketch1""= ""g_mp_block_blank_W"""
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 11],Equation,,,,,,,FALSE,"""outer_diameter@Sketch4""= ""g_mp_block_OD"""
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 12],Equation,,,,,,,FALSE,"""inner_diameter@Sketch2""= ""g_mp_block_ID"" + ""c_glue_gap"""
Default,G2Fujara_MouthpieceBottom-1,Default,[Equation 13],Equation,,,,,,,FALSE,"""mouthpiece_through_hole@Sketch3""= ""g_thru_passage_OD"" + ""c_glue_gap"""
Default,toptube-3,Default,Sketch2,ProfileFeature,tube_od@Sketch2@toptube.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,Sketch2,ProfileFeature,tube_id@Sketch2@toptube.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,tube,Extrusion,height@tube@toptube.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,tube,Extrusion,tube_od@Sketch2@toptube.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,tube,Extrusion,tube_id@Sketch2@toptube.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,Sketch2,ProfileFeature,tube_od@Sketch2@toptube.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,Sketch2,ProfileFeature,tube_id@Sketch2@toptube.Part,9.5250,0.3750,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,Chamfer1,Chamfer,size@Chamfer1@toptube.Part,1.2700,0.0500,N/A,FALSE,FALSE,FALSE,
Default,toptube-3,Default,Chamfer1,Chamfer,angle@Chamfer1@toptube.Part,785.3982,30.9212,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch1,ProfileFeature,blank_length@Sketch1@FujaraBottomG2.Part,1803.4000,71.0000,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch1,ProfileFeature,blank_width@Sketch1@FujaraBottomG2.Part,57.1500,2.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,wood block,Extrusion,thickness@wood block@FujaraBottomG2.Part,28.5750,1.1250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,wood block,Extrusion,blank_length@Sketch1@FujaraBottomG2.Part,1803.4000,71.0000,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,wood block,Extrusion,blank_width@Sketch1@FujaraBottomG2.Part,57.1500,2.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch1,ProfileFeature,blank_length@Sketch1@FujaraBottomG2.Part,1803.4000,71.0000,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch1,ProfileFeature,blank_width@Sketch1@FujaraBottomG2.Part,57.1500,2.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch2,ProfileFeature,inner_bore_radius@Sketch2@FujaraBottomG2.Part,15.8750,0.6250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch2,ProfileFeature,finished_length@Sketch2@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,inner bore,RevCut,D1@inner bore@FujaraBottomG2.Part,6283.1853,247.3695,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,inner bore,RevCut,inner_bore_radius@Sketch2@FujaraBottomG2.Part,15.8750,0.6250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,inner bore,RevCut,finished_length@Sketch2@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch2,ProfileFeature,inner_bore_radius@Sketch2@FujaraBottomG2.Part,15.8750,0.6250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch2,ProfileFeature,finished_length@Sketch2@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,flange_foot_recess@Sketch9@FujaraBottomG2.Part,10.5410,0.4150,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,finished_length@Sketch9@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,flange_counterbore_radius@Sketch9@FujaraBottomG2.Part,19.5580,0.7700,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,flanged foot relief,RevCut,D1@flanged foot relief@FujaraBottomG2.Part,6283.1853,247.3695,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,flanged foot relief,RevCut,flange_foot_recess@Sketch9@FujaraBottomG2.Part,10.5410,0.4150,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,flanged foot relief,RevCut,finished_length@Sketch9@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,flanged foot relief,RevCut,flange_counterbore_radius@Sketch9@FujaraBottomG2.Part,19.5580,0.7700,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,flange_foot_recess@Sketch9@FujaraBottomG2.Part,10.5410,0.4150,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,finished_length@Sketch9@FujaraBottomG2.Part,1755.7750,69.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch9,ProfileFeature,flange_counterbore_radius@Sketch9@FujaraBottomG2.Part,19.5580,0.7700,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Boss-Extrude1,ICE,D1@Boss-Extrude1@FujaraBottomG2.Part,53.9750,2.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Fillet1,Fillet,D1@Fillet1@FujaraBottomG2.Part,3.1750,0.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch5,ProfileFeature,mouthpiece_hole@Sketch5@FujaraBottomG2.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch5,ProfileFeature,mouthpiece_location@Sketch5@FujaraBottomG2.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mouthpiece hole,ICE,D1@mouthpiece hole@FujaraBottomG2.Part,21.5900,0.8500,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mouthpiece hole,ICE,mouthpiece_hole@Sketch5@FujaraBottomG2.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mouthpiece hole,ICE,mouthpiece_location@Sketch5@FujaraBottomG2.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch5,ProfileFeature,mouthpiece_hole@Sketch5@FujaraBottomG2.Part,12.7762,0.5030,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch5,ProfileFeature,mouthpiece_location@Sketch5@FujaraBottomG2.Part,22.2250,0.8750,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch6,ProfileFeature,dowel_pin_diameter@Sketch6@FujaraBottomG2.Part,6.3500,0.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch6,ProfileFeature,dowel_pin_location@Sketch6@FujaraBottomG2.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,dowel pin hole,ICE,depth@dowel pin hole@FujaraBottomG2.Part,15.2400,0.6000,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,dowel pin hole,ICE,dowel_pin_diameter@Sketch6@FujaraBottomG2.Part,6.3500,0.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,dowel pin hole,ICE,dowel_pin_location@Sketch6@FujaraBottomG2.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch6,ProfileFeature,dowel_pin_diameter@Sketch6@FujaraBottomG2.Part,6.3500,0.2500,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch6,ProfileFeature,dowel_pin_location@Sketch6@FujaraBottomG2.Part,15.8750,0.6250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch8,ProfileFeature,tube_diameter@Sketch8@FujaraBottomG2.Part,16.2560,0.6400,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch8,ProfileFeature,bracket_length@Sketch8@FujaraBottomG2.Part,691.1340,27.2100,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mounting holes,ICE,counter_bore_depth@mounting holes@FujaraBottomG2.Part,10.3124,0.4060,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mounting holes,ICE,tube_diameter@Sketch8@FujaraBottomG2.Part,16.2560,0.6400,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,mounting holes,ICE,bracket_length@Sketch8@FujaraBottomG2.Part,691.1340,27.2100,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch8,ProfileFeature,tube_diameter@Sketch8@FujaraBottomG2.Part,16.2560,0.6400,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch8,ProfileFeature,bracket_length@Sketch8@FujaraBottomG2.Part,691.1340,27.2100,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Chamfer1,Chamfer,size@Chamfer1@FujaraBottomG2.Part,16.7386,0.6590,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Chamfer1,Chamfer,angle@Chamfer1@FujaraBottomG2.Part,785.3982,30.9212,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch3,ProfileFeature,outer_diameter@Sketch3@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,outer diameter,ICE,outer_diameter@Sketch3@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch3,ProfileFeature,outer_diameter@Sketch3@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_width@Sketch7@FujaraBottomG2.Part,3.1750,0.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_depth@Sketch7@FujaraBottomG2.Part,6.3500,0.2500,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_location@Sketch7@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,finished_length@Sketch7@FujaraBottomG2.Part,1755.7750,69.1250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,end length locator,RevCut,D1@end length locator@FujaraBottomG2.Part,6283.1853,247.3695,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,end length locator,RevCut,groove_width@Sketch7@FujaraBottomG2.Part,3.1750,0.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,end length locator,RevCut,groove_depth@Sketch7@FujaraBottomG2.Part,6.3500,0.2500,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,end length locator,RevCut,groove_location@Sketch7@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,end length locator,RevCut,finished_length@Sketch7@FujaraBottomG2.Part,1755.7750,69.1250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_width@Sketch7@FujaraBottomG2.Part,3.1750,0.1250,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_depth@Sketch7@FujaraBottomG2.Part,6.3500,0.2500,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,groove_location@Sketch7@FujaraBottomG2.Part,47.6250,1.8750,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Sketch7,ProfileFeature,finished_length@Sketch7@FujaraBottomG2.Part,1755.7750,69.1250,N/A,TRUE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Chamfer at foot,Chamfer,length@Chamfer at foot@FujaraBottomG2.Part,1.9050,0.0750,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,Chamfer at foot,Chamfer,angle@Chamfer at foot@FujaraBottomG2.Part,785.3982,30.9212,N/A,FALSE,FALSE,FALSE,
Default,FujaraBottomG2-1,CNC_Flue1,[Equation 0],Equation,,,,,,,TRUE,"""g_body_OD""= 47.625mm"
Default,FujaraBottomG2-1,CNC_Flue1,[Equation 1],Equation,,,,,,,TRUE,"""g_body_ID""= 31.75mm"
Default,FujaraBottomG2-1,CNC_Flue1,[Equation 2],Equation,,,,,,,TRUE,"""g_body_L_finished""= 1755.775mm"
Default,FujaraBottomG2-1,CNC_Flue1,[Equation 3],Equation,,,,,,,TRUE,"""g_body_L_blank""= 1803.4mm"
